text,label
শুয়োরের বাচ্চাকে জুতা মারা উচিত।,2
হে আল্লাহ তোমার কাছে একটা বিচার চাই আওয়ামীলীগের এই শয়তান গুলোকে মাটির সাথে মিশিয়ে দিন,2
শিখদের তাহলে পাগড়ি পরা বন্ধ করুক গেরুয়াবাদীরা,2
আর কত ষড়যন্ত্রের শিকার হবে সনাতন সম্প্রদায়? মুসলিম ভাইয়েরা আপনারা কোন কিছু যাচাই না করে যে আমাদের মন্দির আমাদের বাড়ি ঘর ভাঙচুর করছেন লুটপাট করছেন আপনাদের বিবেক কোথায়? এর আগেও এরকম ষড়যন্ত্র হয়েছে সেটা থেকে আপনাদের শিক্ষা নেওয়া উচিত ছিল।,0
হে আল্লাহ তুমি পৃথিবীর সকল মুসলিম ভাই বোনদের হেফাজতে রেখ,0
"আমরা কোনো ধর্মের মানুষের সাথে জুলুম করিনা,এটা আমাদের প্রিয় নবি হযরত মুহাম্মাদ (সঃ) থেকে আমরা শিক্ষা নিয়েছি,আমরা ওদের পোশাক নিয়েতো আর মুসলিমরা কিছুবলছেনা,তাহলে ওরা বলবে কেনো,আমরা জুলুম অত্যাচার করিনা তার জন্যই আমরা মুসলিম,যার ধর্মে যে পোশাক নিতীমালা রয়েছে সে সেই পোশাক পড়ে স্কুলে জাবে,তার পরেও কেনো বাধা আসবে,",0
কালকে কি সময় টিভি মারা গেছিল নাকি তোরা সাংবাদিকেরা দেশটাতে যা করতেছিস বাংলায় ইতিহাস থাকবে,1
নিরপেক্ষ নিউজ না করায় আন সাক্রাইব করে দিলাম আপনারা ও দেন,0
ইটা হলো আসল সত্য ধন্যবাদ ভাই,0
আরে অভিজিৎ রায় কে কি কারণে তাকে হত্যা করলো সেটা তো কেউ বলেন না,1
আল্লাহ আপনাদের ভাল রাখুক,0
এ জারি বাংলাদেশেও ঠুকতে পারে আমার মুসলিম রা জিহাদের জন্য প্রস্তুত থাকুন লিল্লাহি তাকবির আল্লাহ আকবর,2
